,Unnamed: 0,person,mean_visited_site,label,mean_conversion,mean_viewed_product,visito_brand_listing,Apple,Motorola,Samsung,Bom - Sem Touch ID,Excelente,Muito Bom,Novo,Bom,vio color mas vendido,ad campaign hit,brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site
15491,15491,d020d327,1.5,0,0.0,4.0,False,10.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,True,1.5,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,4.0,1.5
15492,15492,d0214611,3.25,0,0.0,4.4444444444444455,True,42.0,0.0,0.0,3.0,7.0,18.0,0.0,14.0,True,0.0,2.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,20.0,6.5
15493,15493,d021a367,1.5,0,0.0,6.0,False,12.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,True,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,12.0,3.0
15494,15494,d024a48d,1.8,0,0.16666666666666666,6.5,True,15.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,True,1.0,1.0,1.0,1.0,4.0,0.0,2.0,3.0,0.0,13.0,4.5
15495,15495,d02535be,3.5,1,0.0,7.4,True,1.0,0.0,36.0,0.0,4.0,3.0,0.0,30.0,True,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.5,7.0
15496,15496,d02722d2,1.0,0,0.0,3.0,True,11.0,11.0,0.0,0.0,1.0,12.0,0.0,9.0,True,7.0,9.0,1.0,0.0,6.0,0.0,7.0,0.0,0.0,21.0,1.0
15497,15497,d0296076,1.0,0,0.0,4.75,True,7.0,0.0,13.0,2.0,9.0,5.0,0.0,4.0,True,10.5,3.5,1.0,0.0,11.5,0.0,3.0,0.0,0.0,9.5,1.5
15498,15498,d02ad44a,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15499,15499,d02b846e,1.5,0,0.0,3.5,True,11.0,0.0,10.0,0.0,3.0,12.0,0.0,6.0,True,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,1.5
15500,15500,d02d2c82,4.5,0,0.0,6.2,False,11.0,0.0,24.0,0.0,4.0,11.0,0.0,20.0,True,2.5,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,10.333333333333334,3.0
15501,15501,d02e7266,1.0,0,0.0,4.428571428571429,False,8.0,0.0,24.0,0.0,17.0,9.0,0.0,6.0,True,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,31.0,1.0
15502,15502,d02fa518,1.75,0,0.16666666666666666,4.2,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,True,5.666666666666668,0.0,3.0,1.0,4.0,0.0,3.0,12.0,0.0,7.0,2.333333333333333
15503,15503,d03423fc,2.4,0,0.0,10.142857142857142,False,72.0,2.0,0.0,0.0,30.0,21.0,0.0,23.0,True,1.5,0.0,3.0,0.0,2.75,0.0,2.0,0.0,0.0,14.2,2.4
15504,15504,d03afb1f,1.0,0,0.0,3.75,True,0.0,0.0,27.0,0.0,12.0,9.0,0.0,10.0,True,1.0,14.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,30.0,1.0
15505,15505,d03bf6fb,1.0,0,0.0,3.0,False,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
15506,15506,d03d3026,2.0,0,0.0,1.5,True,3.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,True,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,2.0
15507,15507,d0455a42,1.0,0,0.0,2.0,False,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
15508,15508,d0474e09,1.0,0,0.0,1.0,True,0.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,True,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
15509,15509,d047dc24,1.0,0,0.0,3.1666666666666665,True,0.0,0.0,19.0,0.0,0.0,1.0,0.0,19.0,True,11.5,1.0,1.0,0.0,8.5,0.0,0.0,0.0,0.0,9.5,2.0
15510,15510,d04ceaa0,1.0,0,0.0,3.0,False,10.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,True,0.0,0.0,1.0,0.0,2.5,0.0,2.0,0.0,0.0,4.5,1.0
15511,15511,d051e2f8,1.0,0,0.0,3.5,False,8.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,True,1.5,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,3.5,1.0
15512,15512,d0528209,1.0,0,0.0,1.5,False,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,True,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0
15513,15513,d053517b,1.0,0,0.0,1.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
15514,15514,d05e32c1,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15515,15515,d066f64c,1.0,0,0.0,12.0,True,13.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,True,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,12.0,1.0
15516,15516,d06ff9c1,1.0,0,0.0,5.0,False,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
15517,15517,d077700f,2.2,0,0.0,2.8,False,2.0,0.0,9.0,0.0,2.0,5.0,0.0,7.0,True,7.0,0.0,0.0,0.0,1.0,0.0,1.0,10.666666666666666,0.0,4.666666666666667,3.6666666666666665
15518,15518,d07d624c,8.714285714285714,0,0.5,13.25,True,118.0,0.0,0.0,17.0,13.0,35.0,0.0,53.0,True,3.5454545454545454,4.2,1.5,1.0,2.4,0.0,2.727272727272727,8.928571428571429,1.0,7.066666666666666,3.5882352941176467
15519,15519,d083dde8,1.3333333333333333,0,0.0,1.6666666666666667,True,0.0,0.0,6.0,0.0,0.0,2.0,0.0,4.0,True,6.0,2.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,5.0,4.0
15520,15520,d0842654,2.0,0,0.0,3.0,True,1.0,0.0,28.0,0.0,6.0,8.0,0.0,17.0,True,2.6666666666666665,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.6666666666666667
15521,15521,d0854e2d,1.0,0,0.0,11.0,False,0.0,12.0,0.0,0.0,7.0,3.0,0.0,2.0,True,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,1.0
15522,15522,d08674c1,2.8,0,0.0,20.615384615384613,True,144.0,49.0,75.0,0.0,62.0,80.0,0.0,129.0,True,2.75,2.8,1.5,0.0,3.0,0.0,3.0,0.0,0.0,53.6,2.8
15523,15523,d08a6731,2.0,0,0.0,6.0,False,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,False,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,2.0
15524,15524,d08b8295,1.0,0,0.0,1.5714285714285714,False,5.0,17.0,0.0,0.0,14.0,6.0,0.0,3.0,True,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,22.0,1.0
15525,15525,d08c081c,1.0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15526,15526,d08c6669,1.0,0,0.0,3.0,False,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
15527,15527,d08d505e,4.0,1,0.0,8.324324324324325,True,122.0,141.0,41.0,13.0,123.0,31.0,3.0,139.0,True,3.5,8.8,1.0,0.0,7.0,0.0,1.0,5.5,0.0,61.6,4.8
15528,15528,d0969a6a,1.0,0,0.0,6.0,False,13.0,0.0,0.0,1.0,4.0,2.0,0.0,6.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0
15529,15529,d099aee0,2.0,0,0.0,7.25,True,30.0,0.0,0.0,14.0,1.0,3.0,0.0,12.0,True,0.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,6.0
15530,15530,d09d5b4b,4.2,0,0.5,3.3846153846153846,True,0.0,0.0,54.0,0.0,4.0,9.0,0.0,42.0,True,6.0,4.0,2.6666666666666665,1.5,3.0,0.0,1.0,4.0,0.0,7.333333333333332,3.5
15531,15531,d0a809fe,1.0,0,0.0,11.2,True,0.0,2.0,54.0,0.0,23.0,16.0,0.0,17.0,True,7.0,11.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,56.0,1.0
15532,15532,d0aa20ee,4.0,0,0.0,3.5,True,9.0,3.0,58.0,4.0,32.0,26.0,0.0,24.0,True,2.5,1.0,1.0,0.0,5.5,0.0,4.0,0.0,0.0,42.0,4.0
15533,15533,d0b209c4,1.0,0,0.0,3.0,False,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0
15534,15534,d0b3c372,3.0,0,0.0,2.0,True,1.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,True,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.5
15535,15535,d0b51f9c,1.5,0,0.16666666666666666,2.0,False,0.0,0.0,13.0,0.0,0.0,8.0,0.0,5.0,True,3.5,0.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0,1.5
15536,15536,d0b6a03c,2.6,0,0.0,2.0,True,0.0,0.0,11.0,0.0,0.0,1.0,0.0,11.0,True,1.0,1.0,4.0,0.0,3.0,0.0,2.2,3.0,0.0,2.0,2.1666666666666665
15537,15537,d0b81a97,1.0,0,0.0,4.0,False,15.0,0.0,2.0,0.0,3.0,7.0,0.0,7.0,True,2.0,0.0,1.0,0.0,1.0,0.0,4.0,7.0,0.0,16.0,3.0
15538,15538,d0bf97b5,2.0,0,0.0,6.5,True,53.0,0.0,13.0,0.0,23.0,25.0,0.0,18.0,True,2.0,3.333333333333333,1.0,0.0,1.5,0.0,1.2,2.0,0.0,13.0,2.4
15539,15539,d0c30b1f,1.0,0,0.16666666666666666,1.0,False,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,True,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15540,15540,d0c389cb,1.0,0,0.0,1.8,True,0.0,1.0,8.0,0.0,1.0,1.0,0.0,8.0,True,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0
15541,15541,d0c44c5b,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15542,15542,d0c5f327,1.0,0,0.0,10.0,False,41.0,0.0,0.0,2.0,11.0,19.0,0.0,9.0,True,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.333333333333336,1.6666666666666667
15543,15543,d0c8355f,1.0,0,0.0,4.0,False,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
15544,15544,d0c96328,2.0,0,0.0,8.5,False,11.0,0.0,24.0,0.0,10.0,9.0,0.0,16.0,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,2.0
15545,15545,d0cd8caf,1.0,0,0.0,8.125,True,0.0,0.0,66.0,0.0,20.0,21.0,0.0,26.0,True,1.5,13.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,32.5,1.5
15546,15546,d0ce0640,2.0,0,0.0,4.75,False,16.0,0.0,23.0,0.0,21.0,6.0,0.0,12.0,True,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,2.0
15547,15547,d0d3af1e,1.0,1,0.0,1.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,True,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
15548,15548,d0d44c0f,1.0,0,0.0,1.5,False,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,True,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
15549,15549,d0d8084d,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15550,15550,d0db3160,4.857142857142857,0,0.3333333333333333,3.3571428571428568,True,10.0,3.0,38.0,5.0,9.0,8.0,0.0,29.0,True,14.666666666666664,2.333333333333333,2.0,1.0,1.6,0.0,5.5,7.0,3.0,7.833333333333332,5.666666666666668
15551,15551,d0de11d0,1.0,0,0.0,2.0,True,0.0,0.0,8.0,0.0,4.0,0.0,0.0,5.0,True,2.0,4.5,1.0,0.0,3.0,0.0,2.0,2.0,0.0,8.0,1.0
15552,15552,d0de72cc,3.0,0,0.0,3.2666666666666666,True,38.0,0.0,10.0,1.0,5.0,15.0,0.0,30.0,True,3.5,11.666666666666664,1.0,0.0,1.0,0.0,1.0,7.0,0.0,16.333333333333332,3.0
15553,15553,d0eb70f6,1.0,0,0.0,4.666666666666667,False,11.0,0.0,4.0,0.0,0.0,3.0,0.0,12.0,True,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0
15554,15554,d0eeab95,2.0,0,0.0,2.0,True,2.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,True,5.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,4.0
15555,15555,d0f70c2c,1.3333333333333333,0,0.0,1.25,True,0.0,6.0,4.0,0.0,2.0,5.0,0.0,4.0,True,2.0,3.0,1.0,0.0,2.0,0.0,0.0,10.0,0.0,10.0,4.0
15556,15556,d0f73fec,1.6666666666666667,0,0.0,15.625,True,127.0,0.0,0.0,0.0,81.0,14.0,0.0,32.0,True,1.3333333333333333,1.7142857142857142,1.0,0.0,1.25,0.0,1.5,0.0,0.0,17.857142857142858,1.4285714285714286
15557,15557,d0fade91,1.0,0,0.0,1.8,True,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,True,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0
15558,15558,d0fd2b17,1.0,0,0.0,3.0,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
15559,15559,d0feedc3,1.6,0,0.0,5.695652173913044,False,111.0,6.0,15.0,1.0,65.0,20.0,1.0,45.0,True,2.0,0.0,1.0,0.0,2.75,0.0,1.5,0.0,0.0,32.75,2.0
15560,15560,d10176b8,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15561,15561,d103de18,1.0,0,0.0,4.0,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0
15562,15562,d10826a4,4.5,1,0.6666666666666666,4.169811320754717,True,26.0,50.0,109.0,0.0,74.0,70.0,0.0,86.0,True,1.0,14.8,1.25,1.0,2.0,0.0,0.0,2.0,3.5,36.833333333333336,4.5
15563,15563,d10ea49b,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15564,15564,d114680d,1.0,0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
15565,15565,d11ab847,15.857142857142858,0,0.16666666666666666,7.172413793103447,True,106.0,0.0,108.0,0.0,77.0,24.0,0.0,114.0,True,3.75,8.0,1.5,1.0,9.8,0.0,7.0,3.0,2.875,17.333333333333332,7.4
15566,15566,d11fea74,1.0,0,0.0,13.0,False,0.0,0.0,27.0,0.0,3.0,2.0,0.0,22.0,True,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,26.0,1.0
15567,15567,d120254d,1.0,0,0.0,4.0,False,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0
15568,15568,d1214acf,1.0,0,0.0,1.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,True,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
15569,15569,d1219cff,1.0,0,0.0,2.1111111111111107,True,2.0,2.0,16.0,1.0,2.0,4.0,1.0,12.0,True,6.0,1.0,1.0,0.0,5.5,0.0,8.0,0.0,0.0,9.5,2.0
15570,15570,d129951e,1.0,0,0.0,3.0,False,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
15571,15571,d12b6b7c,3.0,0,0.16666666666666666,5.9230769230769225,True,40.0,73.0,110.0,1.0,134.0,18.0,0.0,83.0,True,3.0,3.5,4.0,1.0,8.0,0.0,1.0,0.0,0.0,115.5,4.5
15572,15572,d12b8fbc,1.0,0,0.0,1.0,False,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15573,15573,d12d0834,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15574,15574,d12e1d8a,2.0,0,0.0,6.0,True,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,False,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0
15575,15575,d12f6da9,6.0,0,0.0,2.935483870967741,True,5.0,7.0,61.0,1.0,15.0,32.0,0.0,48.0,True,6.5,15.333333333333336,1.25,0.0,3.5,0.0,2.0,5.2,2.0,15.166666666666664,7.0
15576,15576,d1320839,2.0,1,0.0,3.25,True,0.0,1.0,20.0,0.0,8.0,5.0,0.0,14.0,True,4.5,8.5,1.0,0.0,8.0,0.0,1.5,3.0,0.0,13.0,2.0
15577,15577,d132afeb,2.0,0,0.3333333333333333,1.8333333333333333,True,0.0,1.0,14.0,0.0,1.0,8.0,0.0,7.0,True,3.333333333333333,4.666666666666667,1.5,1.0,1.0,0.0,1.0,4.0,1.0,5.5,1.3333333333333333
15578,15578,d1340a94,1.0,0,0.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15579,15579,d1392966,2.5,0,0.0,5.666666666666668,True,17.0,0.0,0.0,0.0,7.0,5.0,0.0,5.0,True,12.0,2.0,0.0,0.0,15.0,0.0,12.0,2.0,0.0,17.0,5.0
15580,15580,d13cf71e,1.0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15581,15581,d14498ad,1.0,0,0.0,7.666666666666668,False,25.0,0.0,0.0,1.0,17.0,2.0,0.0,5.0,True,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,23.0,2.0
15582,15582,d1449ab9,2.0,0,0.0,4.733333333333333,True,27.0,0.0,44.0,1.0,33.0,7.0,0.0,30.0,True,1.0,2.0,0.0,0.0,4.0,0.0,2.5,1.0,0.0,35.5,4.0
15583,15583,d144c86d,1.0,0,0.0,1.0,False,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
15584,15584,d1450231,1.0,0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
15585,15585,d1477691,1.5,0,0.0,8.0,False,9.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.5
15586,15586,d147f576,1.3333333333333333,0,0.16666666666666666,3.5,True,0.0,0.0,23.0,0.0,6.0,0.0,0.0,17.0,True,1.5,1.0,1.0,1.0,1.0,0.0,1.0,24.0,0.0,10.5,2.0
15587,15587,d14b97f6,3.25,1,0.16666666666666666,12.0,True,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,True,8.0,7.0,5.0,1.0,9.0,0.0,3.0,1.0,2.0,12.0,6.5
15588,15588,d1511bad,1.0,0,0.0,1.0,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15589,15589,d155ade2,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15590,15590,d15bd363,3.333333333333333,0,0.0,5.545454545454546,True,7.0,4.0,53.0,0.0,6.0,29.0,0.0,29.0,True,3.0,5.25,1.5,0.0,3.5,0.0,3.0,0.0,0.0,20.33333333333333,2.5
15591,15591,d161aca1,1.0,0,0.16666666666666666,4.0,False,0.0,0.0,6.0,0.0,1.0,4.0,0.0,1.0,True,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,4.0,2.0
15592,15592,d1629e43,2.0,0,0.0,5.333333333333333,True,25.0,1.0,7.0,0.0,12.0,8.0,0.0,13.0,True,2.0,8.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,32.0,2.0
15593,15593,d16934ff,7.571428571428571,0,1.3333333333333333,3.1538461538461537,True,29.0,16.0,5.0,0.0,4.0,8.0,0.0,39.0,True,3.0,6.0,1.0,2.6666666666666665,3.0,1.0,1.6666666666666667,3.5454545454545454,2.833333333333333,4.5555555555555545,3.3125
15594,15594,d1714117,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
15595,15595,d1739d46,1.5,0,0.0,5.5,True,8.0,4.0,0.0,5.0,1.0,5.0,0.0,1.0,False,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,11.0,3.0
15596,15596,d174d63f,3.0,0,0.0,3.0,False,0.0,13.0,0.0,0.0,9.0,1.0,0.0,3.0,True,11.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,6.0
15597,15597,d176f49f,1.6,0,0.0,7.5,True,32.0,0.0,0.0,5.0,2.0,5.0,0.0,20.0,True,4.5,2.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,15.0,4.0
15598,15598,d177a9d8,1.0,0,0.0,1.625,True,5.0,0.0,9.0,0.0,2.0,3.0,0.0,9.0,True,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0
15599,15599,d1792a2e,1.3333333333333333,0,0.0,4.5,False,18.0,1.0,0.0,2.0,7.0,2.0,0.0,8.0,True,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,2.0
15600,15600,d17af242,1.0,0,0.0,1.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15601,15601,d17fb319,1.0,0,0.16666666666666666,2.0,False,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,True,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0
15602,15602,d180a63f,1.0,0,0.0,2.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
15603,15603,d182de60,2.0,0,0.0,2.5,True,0.0,16.0,21.0,0.0,20.0,11.0,0.0,10.0,True,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,4.0
15604,15604,d184bea9,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15605,15605,d1883adc,1.0,1,0.0,12.0,False,26.0,0.0,0.0,1.0,9.0,5.0,0.0,11.0,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,8.0,1.3333333333333333
15606,15606,d18c5c0d,2.0,0,0.6666666666666666,1.6666666666666667,False,9.0,0.0,3.0,0.0,0.0,8.0,0.0,4.0,True,1.0,0.0,1.5,4.0,3.0,0.0,1.0,0.0,0.0,2.5,2.0
15607,15607,d18dbd44,1.0,0,0.0,3.0,False,10.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,9.0,1.0
15608,15608,d18e0822,2.0,0,0.0,5.0,False,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,True,2.5,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.5,1.0
15609,15609,d1921aa8,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15610,15610,d19f03b8,1.0,1,0.0,2.0,True,5.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,True,4.5,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0
15611,15611,d1a1a0a4,1.0,0,0.0,1.4,True,0.0,4.0,0.0,0.0,2.0,4.0,0.0,2.0,True,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,3.5,1.5
15612,15612,d1a65a00,1.0,0,0.0,1.4,True,0.0,3.0,2.0,0.0,1.0,1.0,0.0,6.0,True,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,1.0
15613,15613,d1abdc3d,1.0,0,0.0,1.6666666666666667,False,2.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,True,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0
15614,15614,d1ca3f87,1.0,0,0.0,1.0,False,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15615,15615,d1d0031a,1.25,0,0.0,5.8,False,12.0,0.0,19.0,1.0,4.0,4.0,0.0,22.0,True,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,9.666666666666666,1.6666666666666667
